cn8,hs12
85499100,840590
85499100,840610
85499100,840681
85499100,840682
85499100,840690
85499100,840710
85499100,840721
85499100,840729
85499100,840731
85499100,840732
85499100,840733
85499100,840734
85499100,840790
85499100,840810
85499100,840820
85499100,840890
85499100,840910
85499100,840991
85499100,840999
85499100,841011
85499100,841012
85499100,841013
85499100,841090
85499100,841111
85499100,841112
85499100,841121
85499100,841122
85499100,841181
85499100,841182
85499100,841191
85499100,841199
85499100,841210
85499100,841221
85499100,841229
85499100,841231
85499100,841239
85499100,841280
85499100,841290
85499100,841311
85499100,841319
85499100,841320
85499100,841330
85499100,841340
85499100,841350
85499100,841360
85499100,841370
85499100,841381
85499100,841382
85499100,841391
85499100,841392
85499100,841410
85499100,841420
85499100,841430
85499100,841440
85499100,841451
85499100,841459
85499100,841460
85499100,841480
85499100,841490
85499100,841510
85499100,841520
85499100,841581
85499100,841582
85499100,841583
85499100,841590
85499100,841610
85499100,841620
85499100,841630
85499100,841690
85499100,841710
85499100,841720
85499100,841780
85499100,841790
85499100,841810
85499100,841821
85499100,841829
85499100,841830
85499100,841840
85499100,841850
85499100,841861
85499100,841869
85499100,841891
85499100,841899
85499100,841911
85499100,841919
85499100,841920
85499100,841931
85499100,841932
85499100,841939
85499100,841940
85499100,841950
85499100,841960
85499100,841981
85499100,841989
85499100,841990
85499100,842010
85499100,842091
85499100,842099
85499100,842111
85499100,842112
85499100,842119
85499100,842121
85499100,842122
85499100,842123
85499100,842129
85499100,842131
85499100,842139
85499100,842191
85499100,842199
85499100,842211
85499100,842219
85499100,842220
85499100,842230
85499100,842240
85499100,842290
85499100,842310
85499100,842320
85499100,842330
85499100,842381
85499100,842382
85499100,842389
85499100,842390
85499100,842410
85499100,842420
85499100,842430
85499100,842481
85499100,842489
85499100,842490
85499100,842511
85499100,842519
85499100,842531
85499100,842539
85499100,842541
85499100,842542
85499100,842549
85499100,842611
85499100,842612
85499100,842619
85499100,842620
85499100,842630
85499100,842641
85499100,842649
85499100,842691
85499100,842699
85499100,842710
85499100,842720
85499100,842790
85499100,842810
85499100,842820
85499100,842831
85499100,842832
85499100,842833
85499100,842839
85499100,842840
85499100,842860
85499100,842890
85499100,842911
85499100,842919
85499100,842920
85499100,842930
85499100,842940
85499100,842951
85499100,842952
85499100,842959
85499100,843010
85499100,843020
85499100,843031
85499100,843039
85499100,843041
85499100,843049
85499100,843050
85499100,843061
85499100,843069
85499100,843110
85499100,843120
85499100,843131
85499100,843139
85499100,843141
85499100,843142
85499100,843143
85499100,843149
85499100,843210
85499100,843221
85499100,843229
85499100,843230
85499100,843240
85499100,843280
85499100,843290
85499100,843311
85499100,843319
85499100,843320
85499100,843330
85499100,843340
85499100,843351
85499100,843352
85499100,843353
85499100,843359
85499100,843360
85499100,843390
85499100,843410
85499100,843420
85499100,843490
85499100,843510
85499100,843590
85499100,843610
85499100,843621
85499100,843629
85499100,843680
85499100,843691
85499100,843699
85499100,843710
85499100,843780
85499100,843790
85499100,843810
85499100,843820
85499100,843830
85499100,843840
85499100,843850
85499100,843860
85499100,843880
85499100,843890
85499100,843910
85499100,843920
85499100,843930
85499100,843991
85499100,843999
85499100,844010
85499100,844090
85499100,844110
85499100,844120
85499100,844130
85499100,844140
85499100,844180
85499100,844190
85499100,844230
85499100,844240
85499100,844250
85499100,844311
85499100,844312
85499100,844313
85499100,844314
85499100,844315
85499100,844316
85499100,844317
85499100,844319
85499100,844331
85499100,844332
85499100,844339
85499100,844391
85499100,844399
85499100,844400
85499100,844511
85499100,844512
85499100,844513
85499100,844519
85499100,844520
85499100,844530
85499100,844540
85499100,844590
85499100,844610
85499100,844621
85499100,844629
85499100,844630
85499100,844711
85499100,844712
85499100,844720
85499100,844790
85499100,844811
85499100,844819
85499100,844820
85499100,844831
85499100,844832
85499100,844833
85499100,844839
85499100,844842
85499100,844849
85499100,844851
85499100,844859
85499100,844900
85499100,845011
85499100,845012
85499100,845019
85499100,845020
85499100,845090
85499100,845110
85499100,845121
85499100,845129
85499100,845130
85499100,845140
85499100,845150
85499100,845180
85499100,845190
85499100,845210
85499100,845221
85499100,845229
85499100,845230
85499100,845290
85499100,845310
85499100,845320
85499100,845380
85499100,845390
85499100,845410
85499100,845420
85499100,845430
85499100,845490
85499100,845510
85499100,845521
85499100,845522
85499100,845530
85499100,845590
85499100,845610
85499100,845620
85499100,845630
85499100,845690
85499100,845710
85499100,845720
85499100,845730
85499100,845811
85499100,845819
85499100,845891
85499100,845899
85499100,845910
85499100,845921
85499100,845929
85499100,845931
85499100,845939
85499100,845940
85499100,845951
85499100,845959
85499100,845961
85499100,845969
85499100,845970
85499100,846011
85499100,846019
85499100,846021
85499100,846029
85499100,846031
85499100,846039
85499100,846040
85499100,846090
85499100,846120
85499100,846130
85499100,846140
85499100,846150
85499100,846190
85499100,846210
85499100,846221
85499100,846229
85499100,846231
85499100,846239
85499100,846241
85499100,846249
85499100,846291
85499100,846299
85499100,846310
85499100,846320
85499100,846330
85499100,846390
85499100,846410
85499100,846420
85499100,846490
85499100,846510
85499100,846591
85499100,846592
85499100,846593
85499100,846594
85499100,846595
85499100,846596
85499100,846599
85499100,846610
85499100,846620
85499100,846630
85499100,846691
85499100,846692
85499100,846693
85499100,846694
85499100,846711
85499100,846719
85499100,846721
85499100,846722
85499100,846729
85499100,846781
85499100,846789
85499100,846791
85499100,846792
85499100,846799
85499100,846810
85499100,846820
85499100,846880
85499100,846890
85499100,846900
85499100,847010
85499100,847021
85499100,847029
85499100,847030
85499100,847050
85499100,847090
85499100,847130
85499100,847141
85499100,847149
85499100,847150
85499100,847160
85499100,847170
85499100,847180
85499100,847190
85499100,847210
85499100,847230
85499100,847290
85499100,847310
85499100,847321
85499100,847329
85499100,847330
85499100,847340
85499100,847350
85499100,847410
85499100,847420
85499100,847431
85499100,847432
85499100,847439
85499100,847480
85499100,847490
85499100,847510
85499100,847521
85499100,847529
85499100,847590
85499100,847621
85499100,847629
85499100,847681
85499100,847689
85499100,847690
85499100,847710
85499100,847720
85499100,847730
85499100,847740
85499100,847751
85499100,847759
85499100,847780
85499100,847790
85499100,847810
85499100,847890
85499100,847910
85499100,847920
85499100,847930
85499100,847940
85499100,847950
85499100,847960
85499100,847971
85499100,847979
85499100,847981
85499100,847982
85499100,847989
85499100,847990
85499100,848010
85499100,848020
85499100,848030
85499100,848041
85499100,848049
85499100,848050
85499100,848060
85499100,848071
85499100,848079
85499100,848110
85499100,848120
85499100,848130
85499100,848140
85499100,848180
85499100,848190
85499100,848210
85499100,848220
85499100,848230
85499100,848240
85499100,848250
85499100,848280
85499100,848291
85499100,848299
85499100,848310
85499100,848320
85499100,848330
85499100,848340
85499100,848350
85499100,848360
85499100,848390
85499100,848410
85499100,848420
85499100,848490
85499100,848610
85499100,848620
85499100,848630
85499100,848640
85499100,848690
85499100,848710
85499100,848790
85499100,850110
85499100,850120
85499100,850131
85499100,850132
85499100,850133
85499100,850134
85499100,850140
85499100,850151
85499100,850152
85499100,850153
85499100,850161
85499100,850162
85499100,850163
85499100,850164
85499100,850211
85499100,850212
85499100,850213
85499100,850220
85499100,850231
85499100,850239
85499100,850240
85499100,850300
85499100,850410
85499100,850421
85499100,850422
85499100,850423
85499100,850431
85499100,850432
85499100,850433
85499100,850434
85499100,850440
85499100,850450
85499100,850490
85499100,850511
85499100,850519
85499100,850520
85499100,850590
85499100,850610
85499100,850630
85499100,850640
85499100,850650
85499100,850660
85499100,850680
85499100,850690
85499100,850710
85499100,850720
85499100,850730
85499100,850740
85499100,850750
85499100,850760
85499100,850780
85499100,850790
85499100,850811
85499100,850819
85499100,850860
85499100,850870
85499100,850940
85499100,850980
85499100,850990
85499100,851010
85499100,851020
85499100,851030
85499100,851090
85499100,851110
85499100,851120
85499100,851130
85499100,851140
85499100,851150
85499100,851180
85499100,851190
85499100,851210
85499100,851220
85499100,851230
85499100,851240
85499100,851290
85499100,851310
85499100,851390
85499100,851410
85499100,851420
85499100,851430
85499100,851440
85499100,851490
85499100,851511
85499100,851519
85499100,851521
85499100,851529
85499100,851531
85499100,851539
85499100,851580
85499100,851590
85499100,851610
85499100,851621
85499100,851629
85499100,851631
85499100,851632
85499100,851633
85499100,851640
85499100,851650
85499100,851660
85499100,851671
85499100,851672
85499100,851679
85499100,851680
85499100,851690
85499100,851711
85499100,851712
85499100,851718
85499100,851761
85499100,851762
85499100,851769
85499100,851770
85499100,851810
85499100,851821
85499100,851822
85499100,851829
85499100,851830
85499100,851840
85499100,851850
85499100,851890
85499100,851920
85499100,851930
85499100,851950
85499100,851981
85499100,851989
85499100,852110
85499100,852190
85499100,852210
85499100,852290
85499100,852321
85499100,852329
85499100,852341
85499100,852349
85499100,852351
85499100,852352
85499100,852359
85499100,852380
85499100,852550
85499100,852560
85499100,852580
85499100,852610
85499100,852691
85499100,852692
85499100,852712
85499100,852713
85499100,852719
85499100,852721
85499100,852729
85499100,852791
85499100,852792
85499100,852799
85499100,852841
85499100,852849
85499100,852851
85499100,852859
85499100,852861
85499100,852869
85499100,852871
85499100,852872
